reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,21,0,3,t,0.4805180999683216,None,3,0,21,2,39.80792510008905,,39.792568500037305,39.80792510008905,40.79087680007797,40.79087680007797,40.80775490007363,41.27571469999384,t,0.4805180999683216,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,22,1,3,l,None,None,3,1,22,5,41.290869000018574,,41.278381400043145,41.290869000018574,42.29069410008378,42.29069410008378,42.29069410008378,42.44171250006184,l,None,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,23,2,3,t,0.29280149994883686,None,3,2,23,6,42.45740260009188,,42.44429500005208,42.45740260009188,43.45741930010263,43.45741930010263,43.45741930010263,43.75860340008512,t,0.29280149994883686,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,24,3,3,l,0.1689772999379784,None,3,3,24,4,43.774131900048815,,43.76141070004087,43.774131900048815,44.77419910009485,44.77419910009485,44.77419910009485,44.95853200007696,l,0.1689772999379784,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,25,4,3,t,0.28766650008037686,None,3,4,25,0,44.97419580002315,,44.96159790002275,44.97419580002315,45.97371620009653,45.97371620009653,45.97371620009653,46.27433320006821,t,0.28766650008037686,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,26,5,3,l,0.9352004000684246,None,3,5,26,3,46.290251700091176,,46.27674120001029,46.290251700091176,47.27389410010073,47.27389410010073,47.29044450004585,48.22489380009938,l,0.9352004000684246,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,27,6,3,t,4.027395699988119,None,3,6,27,1,48.24002830008976,,48.22824910003692,48.24002830008976,49.23987610009499,49.23987610009499,49.23987610009499,53.27408570004627,t,4.027395699988119,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,28,0,4,l,0.18079140002373606,None,4,0,28,1,53.28950400010217,,53.27425200003199,53.28950400010217,54.289341900032014,54.289341900032014,54.289341900032014,54.4734596000053,l,0.18079140002373606,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,29,1,4,l,1.6090016999514773,None,4,1,29,2,54.48930740007199,,54.47565590008162,54.48930740007199,55.47243620001245,55.47243620001245,55.488968900055625,57.0895148999989,l,1.6090016999514773,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,30,2,4,l,0.48288040002807975,None,4,2,30,5,57.1056359000504,,57.091676700045355,57.1056359000504,58.08889020001516,58.08889020001516,58.10548150003888,58.57366600004025,l,0.48288040002807975,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,31,3,4,t,0.36289220000617206,None,4,3,31,0,58.58897000004072,,58.5777602000162,58.58897000004072,59.588823400088586,59.588823400088586,59.588823400088586,59.95656419999432,t,0.36289220000617206,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,32,4,4,t,0.28832469996996224,None,4,4,32,6,59.971987800090574,,59.95964770007413,59.971987800090574,60.971777600003406,60.971777600003406,60.971777600003406,61.27258360001724,t,0.28832469996996224,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,33,5,4,l,0.8625012999400496,None,4,5,33,4,61.28832080005668,,61.274746100069024,61.28832080005668,62.27188820007723,62.27188820007723,62.28860080009326,63.139561200048774,l,0.8625012999400496,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,34,6,4,t,0.3013494999613613,None,4,6,34,3,63.15487309999298,,63.142526200041175,63.15487309999298,64.15455840004142,64.15455840004142,64.15455840004142,64.47225099999923,t,0.3013494999613613,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,35,0,5,l,0.21820310002658516,None,5,0,35,6,64.48803700006101,,64.47515010007191,64.48803700006101,65.47160080005415,65.47160080005415,65.48831460007932,65.70588870008942,l,0.21820310002658516,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,36,1,5,t,0.35830259998328984,None,5,1,36,2,65.72177720000036,,65.70789970003534,65.72177720000036,66.72138200001791,66.72138200001791,66.72138200001791,67.08873340010177,t,0.35830259998328984,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,37,2,5,l,0.4664070999715477,None,5,2,37,5,67.10428880003747,,67.0914890000131,67.10428880003747,68.08789130009245,68.08789130009245,68.10421090002637,68.55627570010256,l,0.4664070999715477,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,38,3,5,l,0.15697760006878525,None,5,3,38,4,68.57074680004735,,68.55974850000348,68.57074680004735,69.57061470008921,69.57061470008921,69.57061470008921,69.73812920006458,l,0.15697760006878525,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,39,4,5,t,0.6618422999745235,None,5,4,39,0,69.75383649999276,,69.74036320007872,69.75383649999276,70.73752960003912,70.73752960003912,70.75407510006335,71.4047026000917,t,0.6618422999745235,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,40,5,5,t,0.4863211000338197,None,5,5,40,1,71.42063890001737,,71.40714660007507,71.42063890001737,72.40361010003835,72.40361010003835,72.42028040008154,72.90526540006977,t,0.4863211000338197,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,41,6,5,t,0.6783982999622822,None,5,6,41,3,72.92048239998985,,72.90803190006409,72.92048239998985,73.9203827000456,73.9203827000456,73.9203827000456,74.60416360001545,t,0.6783982999622822,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,42,0,6,l,0.2440716999117285,None,6,0,42,1,74.62011270003859,,74.60718530009035,74.62011270003859,75.60310629999731,75.60310629999731,75.61982310004532,75.85425730003044,l,0.2440716999117285,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,43,1,6,l,0.5131936999969184,None,6,1,43,2,75.86983750003856,,75.8594516000012,75.86983750003856,76.86986620002426,76.86986620002426,76.86986620002426,77.38734330004081,l,0.5131936999969184,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,44,2,6,t,0.7209498999873176,None,6,2,44,4,77.4029862000607,,77.38967840000987,77.4029862000607,78.38620350009296,78.38620350009296,78.4028876000084,79.1205996000208,t,0.7209498999873176,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,45,3,6,t,0.7794643000233918,None,6,3,45,0,79.13627430004999,,79.12334250006825,79.13627430004999,80.13565290009137,80.13565290009137,80.13565290009137,80.9201242000563,t,0.7794643000233918,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,46,4,6,l,0.4082246999023482,None,6,4,46,3,80.93596510007046,,80.92251649999525,80.93596510007046,81.91908870008774,81.91908870008774,81.93584900000133,82.33655540004838,l,0.4082246999023482,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,47,5,6,t,0.7111524000065401,None,6,5,47,5,82.35230960010085,,82.33874230005313,82.35230960010085,83.33589680003934,83.33589680003934,83.352412700071,84.05340650002472,t,0.7111524000065401,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,48,6,6,t,0.5002591999946162,None,6,6,48,6,84.06897250004113,,84.05659470008686,84.06897250004113,85.06870920001529,85.06870920001529,85.06870920001529,85.57004640006926,t,0.5002591999946162,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,49,0,7,l,0.9184797999914736,None,7,0,49,3,85.58524780010339,,85.57231519999914,85.58524780010339,86.58564900001511,86.58564900001511,86.58564900001511,87.51915810001083,l,0.9184797999914736,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,50,1,7,t,0.5564470000099391,None,7,1,50,6,87.53509830008261,,87.52183280000463,87.53509830008261,88.5186376000056,88.5186376000056,88.53531180007849,89.08570070005953,t,0.5564470000099391,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,51,2,7,l,0.49595610005781054,None,7,2,51,0,89.10138990008272,,89.08811770007014,89.10138990008272,90.10139850003179,90.10139850003179,90.10139850003179,90.60375260002911,l,0.49595610005781054,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,52,3,7,t,0.5148053999291733,None,7,3,52,2,90.61827670002822,,90.60730480006896,90.61827670002822,91.61801930004731,91.61801930004731,91.61801930004731,92.13553309999406,t,0.5148053999291733,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,53,4,7,l,0.9667794000124559,None,7,4,53,5,92.15092640009243,,92.13803380005993,92.15092640009243,93.13467480009422,93.13467480009422,93.15116600005422,94.11868970002979,l,0.9667794000124559,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,54,5,7,t,0.5664392000762746,None,7,5,54,1,94.13433550007176,,94.12202530005015,94.13433550007176,95.13411930005532,95.13411930005532,95.13411930005532,95.70182850002311,t,0.5664392000762746,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,55,6,7,l,0.4441958999959752,None,7,6,55,4,95.71740780002438,,95.7039162000874,95.71740780002438,96.71719850006048,96.71719850006048,96.71719850006048,97.16800770000555,l,0.4441958999959752,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,56,0,8,t,0.03335719997994602,None,8,0,56,2,97.18380860006437,,97.17009910009801,97.18380860006437,98.183686900069,98.183686900069,98.183686900069,98.2179790000664,t,0.03335719997994602,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,57,1,8,t,0.2620249999454245,None,8,1,57,3,98.23361910006497,,98.22015840001404,98.23361910006497,99.21738600009121,99.21738600009121,99.23371280007996,99.48522270005196,t,0.2620249999454245,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,58,2,8,t,0.3190666999435052,None,8,2,58,1,99.50031440006569,,99.48835920006968,99.50031440006569,100.5002378000645,100.5002378000645,100.5002378000645,100.83406040002592,t,0.3190666999435052,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,59,3,8,l,0.48330059996806085,None,8,3,59,6,100.84998240007553,,100.83620340004563,100.84998240007553,101.83336600009352,101.83336600009352,101.85004980000667,102.31833660008851,l,0.48330059996806085,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,60,4,8,t,0.6300542999524623,None,8,4,60,5,102.33333310007583,,102.32151440007146,102.33333310007583,103.33305440004915,103.33305440004915,103.33305440004915,103.96796939999331,t,0.6300542999524623,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,61,5,8,l,0.7419668999500573,None,8,5,61,0,103.98324830003548,,103.97130560001824,103.98324830003548,104.98293719999492,104.98293719999492,104.98293719999492,105.7334428000031,l,0.7419668999500573,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,62,6,8,l,3.9649886999977753,None,8,6,62,4,105.7491527000675,,105.73556649999227,105.7491527000675,106.73273250006605,106.73273250006605,106.74912530009169,110.69943909998983,l,3.9649886999977753,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,63,0,9,l,1.4585027999710292,None,9,0,63,4,110.71543500002008,,110.69958660006523,110.71543500002008,111.6986756999977,111.6986756999977,111.71546660002787,113.16601210006047,l,1.4585027999710292,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,64,1,9,t,1.2563271999824792,None,9,1,64,6,113.1816921000136,,113.16837130009662,113.1816921000136,114.18230079999194,114.18230079999194,114.18230079999194,115.44861960003618,t,1.2563271999824792,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,65,2,9,l,0.6551309999777004,None,9,2,65,0,115.46647800004575,,115.45108740008436,115.46647800004575,116.44805960007943,116.44805960007943,116.48154800001066,117.11544200009666,l,0.6551309999777004,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,66,3,9,t,0.5699966000393033,None,9,3,66,5,117.13131770002656,,117.1176796000218,117.13131770002656,118.1311893000966,118.1311893000966,118.1311893000966,118.71533630008344,t,0.5699966000393033,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,67,4,9,l,1.9091651999624446,None,9,4,67,3,118.7311293000821,,118.71757950005122,118.7311293000821,119.73127830005251,119.73127830005251,119.73127830005251,121.64886190008838,l,1.9091651999624446,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,68,5,9,l,0.7732057999819517,None,9,5,68,2,121.66401250008494,,121.6517117000185,121.66401250008494,122.66426410002168,122.66426410002168,122.66426410002168,123.44776740006637,l,0.7732057999819517,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,69,6,9,t,0.36813570000231266,None,9,6,69,1,123.4638063000748,,123.45039950008504,123.4638063000748,124.44694719999097,124.44694719999097,124.4640637000557,124.83118740003556,t,0.36813570000231266,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,70,0,10,l,0.38560369994957,None,10,0,70,5,124.84738480008673,,124.83378400001675,124.84738480008673,125.83041390008293,125.83041390008293,125.84702440002002,126.23098910006229,l,0.38560369994957,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
49,60,89,71,1,10,t,0.17216640000697225,None,10,1,71,4,126.24654900003225,,126.23336430010386,126.24654900003225,127.23006830003578,127.23006830003578,127.24656780005898,127.4149180999957,t,0.17216640000697225,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,72,2,10,t,0.3750211999285966,None,10,2,72,6,127.42989560007118,,127.4179998000618,127.42989560007118,128.429260600009,128.429260600009,128.429260600009,128.81373759999406,t,0.3750211999285966,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
15,35,13,73,3,10,l,0.29139319993555546,None,10,3,73,1,128.82966889999807,,128.8160847000545,128.82966889999807,129.81308069999795,129.81308069999795,129.82977840001695,130.1144380000187,l,0.29139319993555546,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
11,30,7,74,4,10,t,4.213426000089385,None,10,4,74,0,130.12969170010183,,130.11763650004286,130.12969170010183,131.12963650003076,131.12963650003076,131.12963650003076,135.34622539998963,t,4.213426000089385,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
40,55,62,75,5,10,t,2.6683095999760553,None,10,5,75,3,135.36223620001692,,135.3485198999988,135.36223620001692,136.34546229999978,136.34546229999978,136.36215060006361,139.02966150001157,t,2.6683095999760553,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,76,6,10,t,1.4729058999801055,None,10,6,76,2,139.04516310000326,,139.03175429999828,139.04516310000326,140.04502650001086,140.04502650001086,140.04502650001086,141.52922270004638,t,1.4729058999801055,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
78,80,162,77,0,11,l,0.3339236000319943,None,11,0,77,6,141.54470050008968,,141.5321716000326,141.54470050008968,142.52834489999805,142.52834489999805,142.5447950999951,142.87917540001217,l,0.3339236000319943,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
27,50,21,78,1,11,l,0.03309599997010082,None,11,1,78,2,142.89478960004635,,142.88194250001106,142.89478960004635,143.8945939000696,143.8945939000696,143.8945939000696,143.92967450001743,l,0.03309599997010082,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
67,75,119,79,2,11,l,0.5964041000697762,None,11,2,79,5,143.94454000005499,,143.93319630005863,143.94454000005499,144.94431080005597,144.94431080005597,144.94431080005597,145.54564430005848,l,0.5964041000697762,None,P2,001,2024-11-21_17h05.56.102,delaydiscounting,2024.2.1post4,59.875004935891816,2024-11-21 17h06.04.545509 +0530,
