7.6312 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
7.6506 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.0700 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B6687280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B6687220>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B6687070>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000217B67547F0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.0701 	EXP 	window1: backgroundImage = ''
8.0701 	EXP 	window1: backgroundFit = 'none'
8.0705 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.0708 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.0745 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.0760 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.1407 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.1409 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.1415 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.1421 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000217B66873A0>
8.1912 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.1913 	EXP 	window1: recordFrameIntervals = False
8.3457 	EXP 	window1: recordFrameIntervals = True
8.5296 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
8.5297 	EXP 	window1: recordFrameIntervals = False
8.5299 	EXP 	window1: mouseVisible = False
9.9183 	INFO 	keyboard.Keyboard is using iohub backend.
9.9184 	INFO 	keyboard.Keyboard is using iohub backend.
9.9184 	INFO 	keyboard.Keyboard is using iohub backend.
9.9184 	INFO 	keyboard.Keyboard is using iohub backend.
9.9185 	EXP 	emotion_nonemotion: status = STARTED
9.9188 	EXP 	window1: mouseVisible = False
9.9382 	EXP 	Created stimuli = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='stimuli', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.9383 	EXP 	window1: mouseVisible = False
9.9854 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.9854 	EXP 	window1: mouseVisible = False
