10.9269 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'S1': 'Bridge', 'E_N': 'N', 'S2': 'Spoon', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
10.9375 	DATA 	Keypress: space
10.9418 	EXP 	stimuli: autoDraw = False
10.9418 	EXP 	stimuli: height = 0.06
10.9418 	EXP 	stimuli: height = 0.06
10.9418 	EXP 	stimuli: height = 0.06
10.9418 	EXP 	stimuli: text = 'Bridge'
10.9418 	EXP 	stimuli: autoDraw = True
13.3928 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'S1': 'Amused', 'E_N': 'E', 'S2': 'Happy ', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
13.3994 	DATA 	Keypress: space
13.4077 	EXP 	stimuli: autoDraw = False
13.4077 	EXP 	stimuli: height = 0.06
13.4077 	EXP 	stimuli: height = 0.06
13.4077 	EXP 	stimuli: height = 0.06
13.4077 	EXP 	stimuli: text = 'Amused'
13.4077 	EXP 	stimuli: autoDraw = True
16.9096 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'S1': 'Speak', 'E_N': 'N', 'S2': 'Pencil', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
16.9176 	DATA 	Keypress: space
16.9240 	EXP 	stimuli: autoDraw = False
16.9240 	EXP 	stimuli: height = 0.06
16.9240 	EXP 	stimuli: height = 0.06
16.9240 	EXP 	stimuli: height = 0.06
16.9240 	EXP 	stimuli: text = 'Speak'
16.9240 	EXP 	stimuli: autoDraw = True
18.9588 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'S1': 'Sad', 'E_N': 'E', 'S2': 'Love', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
18.9622 	DATA 	Keypress: space
18.9737 	EXP 	stimuli: autoDraw = False
18.9737 	EXP 	stimuli: height = 0.06
18.9737 	EXP 	stimuli: height = 0.06
18.9737 	EXP 	stimuli: height = 0.06
18.9737 	EXP 	stimuli: text = 'Sad'
18.9737 	EXP 	stimuli: autoDraw = True
20.5944 	DATA 	Keypress: space
20.6078 	INFO 	Keyboard events cleared
20.6071 	EXP 	stimuli: autoDraw = False
20.6071 	EXP 	text: autoDraw = True
29.4346 	EXP 	Imported conditions_EN.xlsx as conditions, 7 conditions, 4 params
29.4349 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'S1': 'Grateful ', 'E_N': 'E', 'S2': 'Proud ', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
29.4399 	DATA 	Keypress: space
29.4415 	EXP 	text: autoDraw = False
29.4415 	EXP 	text_2: height = 0.06
29.4415 	EXP 	text_2: height = 0.06
29.4415 	EXP 	text_2: height = 0.06
29.4415 	EXP 	text_2: text = 'Proud '
29.4415 	EXP 	text_2: autoDraw = True
34.1405 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'S1': 'Walk', 'E_N': 'N', 'S2': 'Table', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
34.1485 	DATA 	Keypress: space
34.1551 	EXP 	text_2: autoDraw = False
34.1551 	EXP 	text_2: height = 0.06
34.1551 	EXP 	text_2: height = 0.06
34.1551 	EXP 	text_2: height = 0.06
34.1551 	EXP 	text_2: text = 'Table'
34.1551 	EXP 	text_2: autoDraw = True
40.0426 	DATA 	Keypress: space
40.0567 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'S1': 'Hopeful', 'E_N': 'E', 'S2': 'Guilty', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
40.0712 	EXP 	text_2: autoDraw = False
40.0712 	EXP 	text_2: height = 0.06
40.0712 	EXP 	text_2: height = 0.06
40.0712 	EXP 	text_2: height = 0.06
40.0712 	EXP 	text_2: text = 'Guilty'
40.0712 	EXP 	text_2: autoDraw = True
45.4716 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'S1': 'Bridge', 'E_N': 'N', 'S2': 'Spoon', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
45.4769 	DATA 	Keypress: space
45.4871 	EXP 	text_2: autoDraw = False
45.4871 	EXP 	text_2: height = 0.06
45.4871 	EXP 	text_2: height = 0.06
45.4871 	EXP 	text_2: height = 0.06
45.4871 	EXP 	text_2: text = 'Spoon'
45.4871 	EXP 	text_2: autoDraw = True
51.3889 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'S1': 'Amused', 'E_N': 'E', 'S2': 'Happy ', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
51.3966 	DATA 	Keypress: space
51.4030 	EXP 	text_2: autoDraw = False
51.4030 	EXP 	text_2: height = 0.06
51.4030 	EXP 	text_2: height = 0.06
51.4030 	EXP 	text_2: height = 0.06
51.4030 	EXP 	text_2: text = 'Happy '
51.4030 	EXP 	text_2: autoDraw = True
54.2042 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'S1': 'Speak', 'E_N': 'N', 'S2': 'Pencil', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
54.2099 	DATA 	Keypress: space
54.2190 	EXP 	text_2: autoDraw = False
54.2190 	EXP 	text_2: height = 0.06
54.2190 	EXP 	text_2: height = 0.06
54.2190 	EXP 	text_2: height = 0.06
54.2190 	EXP 	text_2: text = 'Pencil'
54.2190 	EXP 	text_2: autoDraw = True
56.2541 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'S1': 'Sad', 'E_N': 'E', 'S2': 'Love', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
56.2600 	DATA 	Keypress: space
56.2689 	EXP 	text_2: autoDraw = False
56.2689 	EXP 	text_2: height = 0.06
56.2689 	EXP 	text_2: height = 0.06
56.2689 	EXP 	text_2: height = 0.06
56.2689 	EXP 	text_2: text = 'Love'
56.2689 	EXP 	text_2: autoDraw = True
57.2704 	DATA 	Keypress: space
57.2861 	EXP 	text_2: autoDraw = False
57.2863 	EXP 	emotion_nonemotion: status = STOPPED
57.3074 	INFO 	saved data to 'D:\\Prisha AU\\PSY416_Emotions\\data/P4_emotion_nonemotion_2025-04-16_18h44.18.048.csv'
57.3083 	INFO 	saved data to D:\Prisha AU\PSY416_Emotions\data/P4_emotion_nonemotion_2025-04-16_18h44.18.048.psydat
57.4588 	EXP 	window1: mouseVisible = True
