7.4534 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
7.4705 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
7.8869 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0872B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D087250>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0870A0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025D6D154820>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8870 	EXP 	window1: backgroundImage = ''
7.8870 	EXP 	window1: backgroundFit = 'none'
7.8872 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.8874 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.8900 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.8912 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.9506 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.9507 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.9513 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.9518 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D6D0873D0>
7.9949 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.9949 	EXP 	window1: recordFrameIntervals = False
8.1477 	EXP 	window1: recordFrameIntervals = True
8.3318 	EXP 	Screen (0) actual frame rate measured at 60.05Hz
8.3319 	EXP 	window1: recordFrameIntervals = False
8.3321 	EXP 	window1: mouseVisible = False
9.7178 	INFO 	keyboard.Keyboard is using iohub backend.
9.7178 	INFO 	keyboard.Keyboard is using iohub backend.
9.7179 	INFO 	keyboard.Keyboard is using iohub backend.
9.7179 	INFO 	keyboard.Keyboard is using iohub backend.
9.7179 	EXP 	emotion_nonemotion: status = STARTED
9.7183 	EXP 	window1: mouseVisible = False
9.7342 	EXP 	Created stimuli = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='stimuli', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.7343 	EXP 	window1: mouseVisible = False
9.7815 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.7816 	EXP 	window1: mouseVisible = False
