8.0765 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
8.0948 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.4655 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C0872E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087280>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C0870D0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E20C154850>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.4656 	EXP 	window1: backgroundImage = ''
8.4656 	EXP 	window1: backgroundFit = 'none'
8.4658 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.4661 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.4683 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.4691 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.5144 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.5147 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.5154 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.5160 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E20C087400>
8.5359 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.5360 	EXP 	window1: recordFrameIntervals = False
8.6895 	EXP 	window1: recordFrameIntervals = True
8.8736 	EXP 	Screen (0) actual frame rate measured at 59.85Hz
8.8737 	EXP 	window1: recordFrameIntervals = False
8.8740 	EXP 	window1: mouseVisible = False
10.4795 	INFO 	keyboard.Keyboard is using iohub backend.
10.4796 	INFO 	keyboard.Keyboard is using iohub backend.
10.4796 	INFO 	keyboard.Keyboard is using iohub backend.
10.4796 	INFO 	keyboard.Keyboard is using iohub backend.
10.4796 	EXP 	emotion_nonemotion: status = STARTED
10.4800 	EXP 	window1: mouseVisible = False
10.5310 	EXP 	Created stimuli = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='stimuli', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.5311 	EXP 	window1: mouseVisible = False
10.6110 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6111 	EXP 	window1: mouseVisible = False
10.6118 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0094 	EXP 	Imported conditions_EN.xlsx as conditions, 7 conditions, 4 params
0.0098 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'S1': 'Grateful ', 'E_N': 'E', 'S2': 'Proud ', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0234 	EXP 	stimuli: height = 0.06
0.0234 	EXP 	stimuli: height = 0.06
0.0234 	EXP 	stimuli: height = 0.06
0.0234 	EXP 	stimuli: text = 'Grateful '
0.0234 	EXP 	stimuli: autoDraw = True
0.4988 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'S1': 'Walk', 'E_N': 'N', 'S2': 'Table', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
0.5054 	DATA 	Keypress: space
0.5107 	EXP 	stimuli: autoDraw = False
0.5107 	EXP 	stimuli: height = 0.06
0.5107 	EXP 	stimuli: height = 0.06
0.5107 	EXP 	stimuli: height = 0.06
0.5107 	EXP 	stimuli: text = 'Walk'
0.5107 	EXP 	stimuli: autoDraw = True
1.8642 	DATA 	Keypress: space
1.8790 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'S1': 'Hopeful', 'E_N': 'E', 'S2': 'Guilty', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
1.8933 	EXP 	stimuli: autoDraw = False
1.8933 	EXP 	stimuli: height = 0.06
1.8933 	EXP 	stimuli: height = 0.06
