16.5631 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
16.5687 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
16.9405 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A7280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A7220>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A7070>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002744F2747F0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.9406 	EXP 	window1: backgroundImage = ''
16.9406 	EXP 	window1: backgroundFit = 'none'
16.9409 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
16.9411 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
16.9442 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
16.9455 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
16.9976 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
16.9996 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
17.0006 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
17.0012 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002744F1A73A0>
17.0279 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
17.0279 	EXP 	window1: recordFrameIntervals = False
17.1824 	EXP 	window1: recordFrameIntervals = True
17.3660 	EXP 	Screen (0) actual frame rate measured at 59.78Hz
17.3660 	EXP 	window1: recordFrameIntervals = False
17.3662 	EXP 	window1: mouseVisible = False
19.5931 	INFO 	keyboard.Keyboard is using iohub backend.
19.5931 	INFO 	keyboard.Keyboard is using iohub backend.
19.5932 	INFO 	keyboard.Keyboard is using iohub backend.
19.5932 	INFO 	keyboard.Keyboard is using iohub backend.
19.5933 	EXP 	emotion_nonemotion: status = STARTED
19.5935 	EXP 	window1: mouseVisible = False
19.6114 	EXP 	Created stimuli = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='stimuli', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.6116 	EXP 	window1: mouseVisible = False
19.6613 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.6614 	EXP 	window1: mouseVisible = False
19.6623 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0098 	EXP 	Imported conditions_EN.xlsx as conditions, 7 conditions, 4 params
0.0100 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'S1': 'Grateful ', 'E_N': 'E', 'S2': 'Proud ', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0215 	EXP 	stimuli: height = 0.06
0.0215 	EXP 	stimuli: height = 0.06
0.0215 	EXP 	stimuli: height = 0.06
0.0215 	EXP 	stimuli: text = 'Grateful '
0.0215 	EXP 	stimuli: autoDraw = True
