stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0.5,11.0,366.8572813998908,,366.8443448001053,366.8572813998908,367.3566328000743,367.3566328000743,367.3566328000743,,367.5597463999875,0,0.1851901998743415,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
11,0.5,11.5,367.5740133000072,,367.55988440010697,367.5740133000072,368.07409340003505,368.07409340003505,368.07409340003505,,368.22676469990984,1,0.14878879999741912,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
12,0.5,11.5,368.2404746999964,,368.2269828999415,368.2404746999964,368.7408926000353,368.7408926000353,368.7408926000353,,368.9089389999863,0,0.160953399958089,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
13,0.5,12.0,368.9240222000517,,368.90907149994746,368.9240222000517,369.4238364000339,369.4238364000339,369.4238364000339,,369.4753920000512,1,0.03862249990925193,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
14,0.5,12.0,369.49043729994446,,369.47552080010064,369.49043729994446,369.9902852999512,369.9902852999512,369.9902852999512,,370.04250489990227,1,0.04390870011411607,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
15,0.5,12.0,370.05698000011034,,370.042630800046,370.05698000011034,370.5567838998977,370.5567838998977,370.5567838998977,,370.5922481000889,0,0.023865200113505125,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
16,0.5,12.5,370.6068643000908,,370.5923790000379,370.6068643000908,371.1069133998826,371.1069133998826,371.1069133998826,,371.15900629991665,1,0.04190690000541508,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
17,0.5,12.5,371.17369089997374,,371.159132800065,371.17369089997374,371.6734062000178,371.6734062000178,371.6734062000178,,371.7585503999144,0,0.07234339998103678,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
18,0.5,13.0,371.77260269992985,,371.758670500014,371.77260269992985,372.2731548000593,372.2731548000593,372.2731548000593,,372.35838179988787,0,0.07742099999450147,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
19,0.5,13.5,372.37335900007747,,372.35851230006665,372.37335900007747,372.87360999989323,372.87360999989323,372.87360999989323,,372.9585182000883,0,0.08074640017002821,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
20,0.5,14.0,372.9732395999599,,372.9586473000236,372.9732395999599,373.473046900006,373.473046900006,373.473046900006,,373.54163330001757,0,0.05226480006240308,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
21,0.5,14.5,373.55658490001224,,373.54176499997266,373.55658490001224,374.0559747000225,374.0559747000225,374.0559747000225,,374.07351080002263,1,0.005458900006487966,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
22,0.5,14.5,374.0889820000157,,374.0735889999196,374.0889820000157,374.5737968001049,374.5737968001049,374.5903185000643,,374.70986129995435,1,None,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
23,0.5,14.5,374.72279400005937,,374.70998740009964,374.72279400005937,375.2228596000932,375.2228596000932,375.2228596000932,,375.35836809989996,0,0.12867200002074242,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
24,0.5,15.0,375.373183199903,,375.3584956000559,375.373183199903,375.8728970999364,375.8728970999364,375.8728970999364,,376.12405909993686,1,0.23757890006527305,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
25,0.5,15.0,376.13899650005624,,376.1241637999192,376.13899650005624,376.6393196999561,376.6393196999561,376.6393196999561,,376.84119779989123,1,0.18969200015999377,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
26,0.5,15.0,376.8561275000684,,376.8413233999163,376.8561275000684,377.35586989996955,377.35586989996955,377.35586989996955,,377.5252934000455,1,0.1646042000502348,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
27,0.5,14.5,377.53951000003144,,377.5254593999125,377.53951000003144,378.0392112999689,378.0392112999689,378.0392112999689,,378.22438520006835,1,0.16864549997262657,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
28,0.5,14.5,378.2393229000736,,378.2245108000934,378.2393229000736,378.7392806999851,378.7392806999851,378.7392806999851,,378.9408732999582,0,0.19254159997217357,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
29,0.5,15.0,378.95576880010776,,378.9410077999346,378.95576880010776,379.45568990008906,379.45568990008906,379.45568990008906,,379.641103599919,1,0.1683914999011904,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
30,0.5,15.0,379.6557964999229,,379.64122930006124,379.6557964999229,380.1555143999867,380.1555143999867,380.1555143999867,,380.29129570000805,1,0.12981839990243316,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
31,0.5,15.0,380.3057224000804,,380.2914221000392,380.3057224000804,380.80530030000955,380.80530030000955,380.80530030000955,,381.02420339989476,0,0.20303420000709593,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
32,0.5,15.5,381.03894699993543,,381.0243345000781,381.03894699993543,381.53889940003864,381.53889940003864,381.53889940003864,,381.69265490002,0,0.151512699900195,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
33,0.5,16.0,381.70548289990984,,381.69278410007246,381.70548289990984,382.2053135999013,382.2053135999013,382.2053135999013,,382.35822939989157,1,None,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
34,0.5,16.0,382.37330160010606,,382.3583986000158,382.37330160010606,382.87170569994487,382.87170569994487,382.8884386999998,,382.9741314998828,1,0.10024779988452792,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
35,0.5,16.0,382.98828810011037,,382.97426180006005,382.98828810011037,383.4886688000988,383.4886688000988,383.4886688000988,,383.50838180002756,0,0.015745599986985326,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
36,0.5,16.5,383.5216840999201,,383.50851460010745,383.5216840999201,384.02191079990007,384.02191079990007,384.02191079990007,,384.6732242000289,1,0.6382456999272108,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
37,0.5,16.5,384.6894787000492,,384.67333230003715,384.6894787000492,385.1716831999365,385.1716831999365,385.20504199992865,,385.2902428000234,0,0.11236999998800457,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
38,0.5,17.0,385.305338999955,,385.2903730000835,385.305338999955,385.8046059999615,385.8046059999615,385.8046059999615,,386.041128099896,0,0.23387819994241,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
39,0.5,17.5,386.0550166000612,,386.0412580999546,386.0550166000612,386.55488219996914,386.55488219996914,386.55488219996914,,386.6563601999078,1,0.09289180021733046,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
40,0.5,17.5,386.67183610005304,,386.65648659993894,386.67183610005304,387.17097990005277,387.17097990005277,387.1873647000175,,387.2393732999917,1,0.06475109979510307,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
41,0.5,17.5,387.2540213998873,,387.23948400001973,387.2540213998873,387.75456349994056,387.75456349994056,387.75456349994056,,387.8244260000065,0,0.0672402000054717,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
42,0.5,18.0,387.8381801000796,,387.82455829996616,387.8381801000796,388.3377604999114,388.3377604999114,388.3377604999114,,388.43994609988295,0,0.09569870005361736,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
43,0.5,18.5,388.4545112999622,,388.44007549993694,388.4545112999622,388.9546751999296,388.9546751999296,388.9546751999296,,388.9899631999433,0,0.028071299893781543,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
44,0.5,19.0,389.0056529000867,,388.9900952000171,389.0056529000867,389.50408639991656,389.50408639991656,389.5206776999403,,389.5896201999858,0,0.07587879989296198,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
45,0.5,19.5,389.60451210010797,,389.58975069993176,389.60451210010797,390.1041510999203,390.1041510999203,390.1041510999203,,390.2393952999264,0,0.1268819000106305,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
46,0.5,20.0,390.25425540003926,,390.23952770000324,390.25425540003926,390.75351419998333,390.75351419998333,390.75351419998333,,391.00590349989943,1,0.2475123000331223,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
47,0.5,20.0,391.0203213999048,,391.0060397000052,391.0203213999048,391.52055340004154,391.52055340004154,391.52055340004154,,391.53944399999455,0,0.01674069999717176,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
48,0.5,20.0,391.55408510006964,,391.53956510010175,391.55408510006964,392.0540966000408,392.0540966000408,392.0540966000408,,392.52398609998636,1,0.4671589999925345,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
49,0.5,20.0,392.5373629000969,,392.5241119998973,392.5373629000969,393.037248800043,393.037248800043,393.037248800043,,393.3060262000654,0,0.263533900026232,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
50,0.5,20.0,393.3206112999469,,393.3061553000007,393.3206112999469,393.82026760000736,393.82026760000736,393.82026760000736,,394.03911260003224,1,0.20256390003487468,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
51,0.5,20.0,394.0534175999928,,394.0392380000558,394.0534175999928,394.55359399993904,394.55359399993904,394.55359399993904,,394.7389334999025,1,0.1714174000080675,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
52,0.5,20.0,394.7537086000666,,394.73913279990666,394.7537086000666,395.25339800002985,395.25339800002985,395.25339800002985,,395.3576468999963,0,0.10029430012218654,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
53,0.5,20.0,395.370486299973,,395.3578164000064,395.370486299973,395.87057080003433,395.87057080003433,395.87057080003433,,395.9547188000288,1,0.07680580019950867,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
54,0.5,20.0,395.96945900004357,,395.95482959994115,395.96945900004357,396.46939099999145,396.46939099999145,396.46939099999145,,396.50506539992057,1,0.023664999986067414,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
55,0.5,20.0,396.5200022000354,,396.5051800000947,396.5200022000354,397.0196501999162,397.0196501999162,397.0196501999162,,397.15398270008154,0,0.12240320001728833,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
56,0.5,20.0,397.169496800052,,397.154110299889,397.169496800052,397.66931120003574,397.66931120003574,397.66931120003574,,397.75517409993336,0,0.07722930004820228,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
57,0.5,20.0,397.76972880004905,,397.75530509999953,397.76972880004905,398.2695832999889,398.2695832999889,398.2695832999889,,398.33906019991264,0,0.06484110001474619,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
58,0.5,20.0,398.35353050008416,,398.33922339999117,398.35353050008416,398.8544030999765,398.8544030999765,398.8544030999765,,399.1385923998896,0,0.2689412999898195,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
59,0.5,20.0,399.15343450009823,,399.13875170005485,399.15343450009823,399.65330739994533,399.65330739994533,399.65330739994533,,399.67201069998555,1,0.003557999851182103,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
60,0.5,20.0,399.68659180006944,,399.67213719990104,399.68659180006944,400.1862468000036,400.1862468000036,400.1862468000036,,400.2570175998844,0,0.05228849989362061,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
61,0.5,20.0,400.2699724000413,,400.257263999898,400.2699724000413,400.77049100003205,400.77049100003205,400.77049100003205,,400.788701799931,1,0.010506999911740422,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
62,0.5,20.0,400.8028921999503,,400.7888615000993,400.8028921999503,401.3032764000818,401.3032764000818,401.3032764000818,,401.38823710009456,0,0.07425790000706911,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
63,0.5,20.0,401.40332340006717,,401.38840660010464,401.40332340006717,401.902967199916,401.902967199916,401.902967199916,,401.9384987000376,1,0.03116730018518865,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
64,0.5,20.0,401.95289100008085,,401.9386265000794,401.95289100008085,402.45318030007184,402.45318030007184,402.45318030007184,,402.4707774000708,1,0.002483899937942624,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
65,0.5,20.0,402.4856201999355,,402.47090280009434,402.4856201999355,402.986140999943,402.986140999943,402.986140999943,,403.27109789988026,0,0.2692798001226038,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
66,0.5,20.0,403.2859618999064,,403.2712276999373,403.2859618999064,403.7861840000842,403.7861840000842,403.7861840000842,,404.03981989994645,1,0.2424427999649197,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
67,0.5,20.0,404.0524043000769,,404.0399450000841,404.0524043000769,404.55271330010146,404.55271330010146,404.55271330010146,,404.588272199966,0,0.022501399973407388,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
68,0.5,20.0,404.60291270003654,,404.588403099915,404.60291270003654,405.10268860007636,405.10268860007636,405.10268860007636,,405.12115989997983,0,0.013224999886006117,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
69,0.5,20.0,405.1362230000086,,405.12129110004753,405.1362230000086,405.6353649001103,405.6353649001103,405.6353649001103,,405.6547212000005,1,0.01420269999653101,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
70,0.5,20.0,405.6690014000051,,405.65485120005906,405.6690014000051,406.16880579991266,406.16880579991266,406.16880579991266,,406.42084169993177,1,0.2398721999488771,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
71,0.5,20.0,406.43547299993224,,406.4209900998976,406.43547299993224,406.93502640002407,406.93502640002407,406.93502640002407,,407.20401360001415,1,0.2591006001457572,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
72,0.5,19.5,407.21903109992854,,407.2041468999814,407.21903109992854,407.71867020009086,407.71867020009086,407.71867020009086,,407.9227599001024,0,0.2014587998855859,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
73,0.5,20.0,407.9355804999359,,407.922893299954,407.9355804999359,408.4355707000941,408.4355707000941,408.4355707000941,,408.5549729000777,1,None,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
74,0.5,20.0,408.5683681999799,,408.55509799998254,408.5683681999799,409.0681010999251,409.0681010999251,409.0681010999251,,409.1537103999872,1,0.07014350011013448,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
75,0.5,20.0,409.16800919990055,,409.15386669989675,409.16800919990055,409.6685045999475,409.6685045999475,409.6685045999475,,409.87056090007536,0,0.1964711998589337,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
76,0.5,20.0,409.8853531999048,,409.87069049989805,409.8853531999048,410.38516449998133,410.38516449998133,410.38516449998133,,410.5868673999794,1,0.1964693998452276,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
77,0.5,20.0,410.60151969990693,,410.5869919999968,410.60151969990693,411.1020819998812,411.1020819998812,411.1020819998812,,411.3862366999965,0,0.27741530002094805,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
78,0.5,20.0,411.40125470003113,,411.38637059996836,411.40125470003113,411.9017972999718,411.9017972999718,411.9017972999718,,412.0535854001064,1,0.13822340010665357,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
79,0.5,20.0,412.0682272000704,,412.0537115999032,412.0682272000704,412.5685711998958,412.5685711998958,412.5685711998958,,412.6214672999922,1,0.050279200077056885,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
80,0.5,20.0,412.6348160998896,,412.62158649996854,412.6348160998896,413.1346102999523,413.1346102999523,413.1346102999523,,413.2199619000312,0,0.07008940004743636,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
81,0.5,20.0,413.2348714999389,,413.22009519999847,413.2348714999389,413.73490740009584,413.73490740009584,413.73490740009584,,413.78715139999986,1,0.050168699817731977,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
82,0.5,20.0,413.80154670006596,,413.78727900004014,413.80154670006596,414.3011825000867,414.3011825000867,414.3011825000867,,414.68651199992746,1,0.3728243999648839,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
83,0.5,20.0,414.70142320008017,,414.6866383999586,414.70142320008017,415.20103130000643,415.20103130000643,415.20103130000643,,415.3862687998917,0,None,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
84,0.5,20.0,415.4022566000931,,415.3863987000659,415.4022566000931,415.9011262001004,415.9011262001004,415.9011262001004,,416.1530253998935,1,0.24509850004687905,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
85,0.5,20.0,416.1681242999621,,416.153173699975,416.1681242999621,416.6673516998999,416.6673516998999,416.6673516998999,,417.0362088000402,0,0.3576819999143481,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
86,0.5,20.0,417.05084759998135,,417.0363461000379,417.05084759998135,417.55077129998244,417.55077129998244,417.55077129998244,,417.7370502999984,1,None,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
87,0.5,20.0,417.75131700001657,,417.73722469992936,417.75131700001657,418.2508680000901,418.2508680000901,418.2508680000901,,418.48599090008065,1,0.21854200004599988,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
88,0.5,20.0,418.5007390999235,,418.4861192998942,418.5007390999235,419.00090149999596,419.00090149999596,419.00090149999596,,419.3354199999012,0,0.31852420000359416,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
89,0.5,20.0,419.35058100009337,,419.33553349995054,419.35058100009337,419.85054709995165,419.85054709995165,419.85054709995165,,420.16810910007916,1,0.30196439987048507,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
90,0.5,20.0,420.18316669994965,,420.1682221000083,420.18316669994965,420.6670510000549,420.6670510000549,420.6836804000195,,420.9526716999244,1,0.28068109997548163,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
91,0.5,20.0,420.96713360003196,,420.95279809995554,420.96713360003196,421.466998500051,421.466998500051,421.466998500051,,421.80236479989253,1,0.3220815001986921,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
92,0.5,19.5,421.81701279990375,,421.802493999945,421.81701279990375,422.31627029995434,422.31627029995434,422.31627029995434,,422.5519336001016,1,0.22991640004329383,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
93,0.5,19.5,422.566817099927,,422.5520631999243,422.566817099927,423.06673439987935,423.06673439987935,423.06673439987935,,423.4358397999313,1,0.3631156999617815,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
94,0.5,19.5,423.4507708000019,,423.4359673000872,423.4507708000019,423.9500523998868,423.9500523998868,423.9500523998868,,424.11991979996674,0,0.16731519997119904,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
95,0.5,20.0,424.13352519995533,,424.12004499998875,424.13352519995533,424.6325397999026,424.6325397999026,424.6325397999026,,424.9687473999802,0,0.32761309994384646,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
96,0.5,20.0,424.983671199996,,424.96887769992463,424.983671199996,425.483145999955,425.483145999955,425.483145999955,,425.96974260010757,0,0.48374900012277067,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
97,0.5,20.0,425.98342219996266,,425.96987479995005,425.98342219996266,426.48308150004596,426.48308150004596,426.48308150004596,,426.83454749989323,0,0.3369263999629766,105891,001,2024-09-12_20h25.30.760,Adaptive_Staircase,2024.1.5,None,2024-09-12 20h25.35.624516 +0530,
