reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,0,0,0,t,5.418391700019129,None,0,0,0,6,0.14397239999379963,,0.13875179993920028,0.14397239999379963,1.0066510000033304,1.0066510000033304,1.1564503000117838,6.4988807999761775,t,5.418391700019129,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
15,35,13,1,1,0,l,6.931462900014594,None,0,1,1,1,6.518605299992487,,6.5134855000069365,6.518605299992487,7.5059227999299765,7.5059227999299765,7.5224400999723,14.440816599992104,l,6.931462900014594,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
40,55,62,2,2,0,t,2.191549099981785,None,0,2,2,3,14.454938799957745,,14.449112699949183,14.454938799957745,15.454906199942343,15.454906199942343,15.454906199942343,17.65679659997113,t,2.191549099981785,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
49,60,89,3,3,0,t,2.570649200002663,None,0,3,3,4,17.671229899977334,,17.665070799994282,17.671229899977334,18.671092799981125,18.671092799981125,18.671092799981125,21.256249999976717,t,2.570649200002663,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
27,50,21,4,4,0,l,2.9428965999977663,None,0,4,4,2,21.27056440000888,,21.262416699901223,21.27056440000888,22.27060479996726,22.27060479996726,22.27060479996726,25.22249189997092,l,2.9428965999977663,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
67,75,119,5,5,0,t,2.48049240000546,None,0,5,5,5,25.236704299924895,,25.228690899908543,25.236704299924895,26.236651599989273,26.236651599989273,26.236651599989273,28.72220289998222,t,2.48049240000546,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
11,30,7,6,6,0,l,6.188311800011434,None,0,6,6,0,28.736376199987717,,28.7288503999589,28.736376199987717,29.736207199981436,29.736207199981436,29.736207199981436,35.93755369994324,l,6.188311800011434,None,trial,001,2024-11-21_23h01.06.571,delaydiscounting,2024.2.1post4,59.916548251821126,2024-11-21 23h01.20.197687 +0530,
