thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,[0.051666666666666666],[-0.175],[1],[0],[0],[51.03609599987976],[None],0,0,0,0,0.1290696000214666,,5,0.10840830020606518,0.1290696000214666,0.1290696000214666,0.10810740012675524,51.14573450013995,[0.051666666666666666],[-0.175],[1],[0],[0],[51.03609599987976],[None],656216,001,2024-10-03_20h20.12.755,Visual_search,2024.2.1post4,59.334891527801695,2024-10-03 20h20.21.485248 +0530,
1,0,1,[-0.11],[-0.2833333333333333],[1],[0],[0],[1.148953900206834],[None],1,0,1,0,51.17142910021357,,5,51.16070030000992,51.17142910021357,51.17142910021357,0.014647499890998006,52.31081730010919,[-0.11],[-0.2833333333333333],[1],[0],[0],[1.148953900206834],[None],656216,001,2024-10-03_20h20.12.755,Visual_search,2024.2.1post4,59.334891527801695,2024-10-03 20h20.21.485248 +0530,
2,0,2,[-0.165],[-0.12333333333333334],[1],[0],[0],[0.9589511998929083],[None],2,0,2,0,52.35515380022116,,10,52.333975500194356,52.35515380022116,52.35515380022116,0.02299159998074174,53.293559100013226,[-0.165],[-0.12333333333333334],[1],[0],[0],[0.9589511998929083],[None],656216,001,2024-10-03_20h20.12.755,Visual_search,2024.2.1post4,59.334891527801695,2024-10-03 20h20.21.485248 +0530,
3,0,3,[-0.18166666666666667],[-0.18333333333333332],[1],[0],[0],[0.5546967000700533],[None],3,0,3,0,53.32190740015358,,5,53.305026500020176,53.32190740015358,53.32190740015358,0.011295100208371878,53.86004950013012,[-0.18166666666666667],[-0.18333333333333332],[1],[0],[0],[0.5546967000700533],[None],656216,001,2024-10-03_20h20.12.755,Visual_search,2024.2.1post4,59.334891527801695,2024-10-03 20h20.21.485248 +0530,
4,0,4,[-0.18333333333333332],[-0.18833333333333332],[1],[0],[0],[0.4083867999725044],[None],4,0,4,0,53.904701200081035,,10,53.88408930017613,53.904701200081035,53.904701200081035,0.023925199871882796,54.29284260002896,[-0.18333333333333332],[-0.18833333333333332],[1],[0],[0],[0.4083867999725044],[None],656216,001,2024-10-03_20h20.12.755,Visual_search,2024.2.1post4,59.334891527801695,2024-10-03 20h20.21.485248 +0530,
